,"ABM Campaign Planner - organized at job-title level. EVERY distinct title mentioned in Economic Buyer, Champion, or Influencer/User gets its own cluster/campaign, even if it appears only once - a use case can belong to more than one title's cluster. Each cluster's whole email sequence launches as ONE campaign per region on its scheduled day, and only for regions the source data actually names for that use case (see Target Geography column) - before Rakesh's US Master Calendar resumes.",,,,,,,,,,,,,,,,
Campaign Status,Date,Day,Owner,Region,Target Geography (this send),Persona (Job Title),Priority,Stream,Product(s),Sequence Length,Use Cases Covered (Buyer / Champion / Influencer-User),Campaign Name,Audience / Target List,Status,Date Live,Date Done,Notes
,11-Aug-2026,Tue,ABM Team,US,USA,CFO (Empuls),P1,ICP Persona Sequence,Empuls,1 emails,"1. Gamification, incentives, commissions, icm, spm - Buyer: CFO / CRO | Champion: Head of RevOps / Sales Ops | Influencer/User: ICM manager, Finance, VP Sales",P1_ABM_ICPSEQ-CFO-EMPULS_US_EMAIL-LI_abmteam_11AUG26,CFO (Empuls) buyer segment (1 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'CFO' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (1 of 2 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,11-Aug-2026,Tue,ABM Team,ROW,"India, Middle East",CFO (Empuls),P1,ICP Persona Sequence,Empuls,3 emails,"1. Tax benefits and India flexi-benefits - Buyer: CFO / Finance Head | Champion: Payroll Head / HR Ops | Influencer/User: Comp & benefits, payroll team
2. Gamification, incentives, commissions, icm, spm - Buyer: CFO / CRO | Champion: Head of RevOps / Sales Ops | Influencer/User: ICM manager, Finance, VP Sales",P1_ABM_ICPSEQ-CFO-EMPULS_ROW_EMAIL-LI_abmteam_11AUG26,CFO (Empuls) buyer segment (2 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'CFO' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 2 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,12-Aug-2026,Wed,ABM Team,US,USA,Comp & Benefits (Empuls),P1,ICP Persona Sequence,Empuls,1 emails,"1. Total Rewards Strategy - Buyer: CHRO / CPO | Champion: Head of Total Rewards / Comp & Benefits | Influencer/User: VP HR, HR Head",P1_ABM_ICPSEQ-COMP-BENEFITS-EMPULS_US_EMAIL-LI_abmteam_12AUG26,Comp & Benefits (Empuls) buyer segment (1 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'Comp & Benefits' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (1 of 2 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,12-Aug-2026,Wed,ABM Team,ROW,"India, Middle East",Comp & Benefits (Empuls),P1,ICP Persona Sequence,Empuls,3 emails,"1. Total Rewards Strategy - Buyer: CHRO / CPO | Champion: Head of Total Rewards / Comp & Benefits | Influencer/User: VP HR, HR Head
2. Tax benefits and India flexi-benefits - Buyer: CFO / Finance Head | Champion: Payroll Head / HR Ops | Influencer/User: Comp & benefits, payroll team",P1_ABM_ICPSEQ-COMP-BENEFITS-EMPULS_ROW_EMAIL-LI_abmteam_12AUG26,Comp & Benefits (Empuls) buyer segment (2 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'Comp & Benefits' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 2 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,12-Aug-2026,Wed,ABM Team,Global,Europe,Comp & Benefits (Empuls),P1,ICP Persona Sequence,Empuls,1 emails,"1. Total Rewards Strategy - Buyer: CHRO / CPO | Champion: Head of Total Rewards / Comp & Benefits | Influencer/User: VP HR, HR Head",P1_ABM_ICPSEQ-COMP-BENEFITS-EMPULS_GLOBAL_EMAIL-LI_abmteam_12AUG26,Comp & Benefits (Empuls) buyer segment (1 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'Comp & Benefits' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (1 of 2 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,13-Aug-2026,Thu,ABM Team,US,USA,Comp & benefits team (Empuls),P1,ICP Persona Sequence,Empuls,3 emails,"1. Rewards catalog & global fulfillment - Buyer: Head of Total Rewards / Procurement | Champion: HR Ops | Influencer/User: Comp & benefits team
2. Lifestyle spending accounts & fringe benefits - Buyer: Head of Total Rewards / CHRO | Champion: Benefits Head / Benefits Manager | Influencer/User: Comp & benefits team, Finance / payroll",P1_ABM_ICPSEQ-COMP-BENEFITS-TEAM-E_US_EMAIL-LI_abmteam_13AUG26,Comp & benefits team (Empuls) buyer segment (2 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'Comp & benefits team' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 2 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,13-Aug-2026,Thu,ABM Team,ROW,"India, Middle East, SEA, Africa",Comp & benefits team (Empuls),P1,ICP Persona Sequence,Empuls,1 emails,1. Rewards catalog & global fulfillment - Buyer: Head of Total Rewards / Procurement | Champion: HR Ops | Influencer/User: Comp & benefits team,P1_ABM_ICPSEQ-COMP-BENEFITS-TEAM-E_ROW_EMAIL-LI_abmteam_13AUG26,Comp & benefits team (Empuls) buyer segment (1 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'Comp & benefits team' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (1 of 2 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,13-Aug-2026,Thu,ABM Team,Global,Europe + rest of world,Comp & benefits team (Empuls),P1,ICP Persona Sequence,Empuls,3 emails,"1. Rewards catalog & global fulfillment - Buyer: Head of Total Rewards / Procurement | Champion: HR Ops | Influencer/User: Comp & benefits team
2. Lifestyle spending accounts & fringe benefits - Buyer: Head of Total Rewards / CHRO | Champion: Benefits Head / Benefits Manager | Influencer/User: Comp & benefits team, Finance / payroll",P1_ABM_ICPSEQ-COMP-BENEFITS-TEAM-E_GLOBAL_EMAIL-LI_abmteam_13AUG26,Comp & benefits team (Empuls) buyer segment (2 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'Comp & benefits team' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 2 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,14-Aug-2026,Fri,ABM Team,US,USA,Engagement (Empuls),P1,ICP Persona Sequence,Empuls,3 emails,"1. Perks, discounts, offers - Buyer: CHRO / Head of Total Rewards | Champion: Engagement / Benefits Head | Influencer/User: HRBP, benefits manager
2. Fitness challenges / stepathons - Buyer: CHRO / Head of Wellbeing | Champion: Engagement / Experience head | Influencer/User: HRBP, HR manager",P1_ABM_ICPSEQ-ENGAGEMENT-EMPULS_US_EMAIL-LI_abmteam_14AUG26,Engagement (Empuls) buyer segment (2 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'Engagement' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 2 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,14-Aug-2026,Fri,ABM Team,ROW,"India, Middle East",Engagement (Empuls),P1,ICP Persona Sequence,Empuls,3 emails,"1. Perks, discounts, offers - Buyer: CHRO / Head of Total Rewards | Champion: Engagement / Benefits Head | Influencer/User: HRBP, benefits manager
2. Fitness challenges / stepathons - Buyer: CHRO / Head of Wellbeing | Champion: Engagement / Experience head | Influencer/User: HRBP, HR manager",P1_ABM_ICPSEQ-ENGAGEMENT-EMPULS_ROW_EMAIL-LI_abmteam_14AUG26,Engagement (Empuls) buyer segment (2 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'Engagement' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 2 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,14-Aug-2026,Fri,ABM Team,Global,Europe,Engagement (Empuls),P1,ICP Persona Sequence,Empuls,3 emails,"1. Perks, discounts, offers - Buyer: CHRO / Head of Total Rewards | Champion: Engagement / Benefits Head | Influencer/User: HRBP, benefits manager
2. Fitness challenges / stepathons - Buyer: CHRO / Head of Wellbeing | Champion: Engagement / Experience head | Influencer/User: HRBP, HR manager",P1_ABM_ICPSEQ-ENGAGEMENT-EMPULS_GLOBAL_EMAIL-LI_abmteam_14AUG26,Engagement (Empuls) buyer segment (2 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'Engagement' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 2 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,17-Aug-2026,Mon,ABM Team,US,USA,Finance (Empuls),P1,ICP Persona Sequence,Empuls,3 emails,"1. Lifestyle spending accounts & fringe benefits - Buyer: Head of Total Rewards / CHRO | Champion: Benefits Head / Benefits Manager | Influencer/User: Comp & benefits team, Finance / payroll
2. Gamification, incentives, commissions, icm, spm - Buyer: CFO / CRO | Champion: Head of RevOps / Sales Ops | Influencer/User: ICM manager, Finance, VP Sales",P1_ABM_ICPSEQ-FINANCE-EMPULS_US_EMAIL-LI_abmteam_17AUG26,Finance (Empuls) buyer segment (2 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'Finance' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 2 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,17-Aug-2026,Mon,ABM Team,ROW,"India, Middle East",Finance (Empuls),P1,ICP Persona Sequence,Empuls,1 emails,"1. Gamification, incentives, commissions, icm, spm - Buyer: CFO / CRO | Champion: Head of RevOps / Sales Ops | Influencer/User: ICM manager, Finance, VP Sales",P1_ABM_ICPSEQ-FINANCE-EMPULS_ROW_EMAIL-LI_abmteam_17AUG26,Finance (Empuls) buyer segment (1 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'Finance' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (1 of 2 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,17-Aug-2026,Mon,ABM Team,Global,Europe,Finance (Empuls),P1,ICP Persona Sequence,Empuls,1 emails,"1. Lifestyle spending accounts & fringe benefits - Buyer: Head of Total Rewards / CHRO | Champion: Benefits Head / Benefits Manager | Influencer/User: Comp & benefits team, Finance / payroll",P1_ABM_ICPSEQ-FINANCE-EMPULS_GLOBAL_EMAIL-LI_abmteam_17AUG26,Finance (Empuls) buyer segment (1 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'Finance' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (1 of 2 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,18-Aug-2026,Tue,ABM Team,US,USA,HR admin (Empuls),P1,ICP Persona Sequence,Empuls,3 emails,"1. Service milestone & anniversary rewards - Buyer: CHRO / Head of Total Rewards | Champion: HR Ops lead | Influencer/User: Procurement head, HR admin / manager
2. Employee gifting (onboarding, festivals, birthdays) - Buyer: Head of Total Rewards / HR Ops | Champion: HR Ops / HR manager | Influencer/User: Procurement head, HR admin",P1_ABM_ICPSEQ-HR-ADMIN-EMPULS_US_EMAIL-LI_abmteam_18AUG26,HR admin (Empuls) buyer segment (2 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'HR admin' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 2 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,18-Aug-2026,Tue,ABM Team,ROW,"India, Middle East",HR admin (Empuls),P1,ICP Persona Sequence,Empuls,3 emails,"1. Service milestone & anniversary rewards - Buyer: CHRO / Head of Total Rewards | Champion: HR Ops lead | Influencer/User: Procurement head, HR admin / manager
2. Employee gifting (onboarding, festivals, birthdays) - Buyer: Head of Total Rewards / HR Ops | Champion: HR Ops / HR manager | Influencer/User: Procurement head, HR admin",P1_ABM_ICPSEQ-HR-ADMIN-EMPULS_ROW_EMAIL-LI_abmteam_18AUG26,HR admin (Empuls) buyer segment (2 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'HR admin' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 2 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,18-Aug-2026,Tue,ABM Team,Global,Europe,HR admin (Empuls),P1,ICP Persona Sequence,Empuls,1 emails,"1. Service milestone & anniversary rewards - Buyer: CHRO / Head of Total Rewards | Champion: HR Ops lead | Influencer/User: Procurement head, HR admin / manager",P1_ABM_ICPSEQ-HR-ADMIN-EMPULS_GLOBAL_EMAIL-LI_abmteam_18AUG26,HR admin (Empuls) buyer segment (1 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'HR admin' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (1 of 2 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,19-Aug-2026,Wed,ABM Team,US,USA,HR manager (Empuls),P1,ICP Persona Sequence,Empuls,3 emails,"1. Employee gifting (onboarding, festivals, birthdays) - Buyer: Head of Total Rewards / HR Ops | Champion: HR Ops / HR manager | Influencer/User: Procurement head, HR admin
2. Fitness challenges / stepathons - Buyer: CHRO / Head of Wellbeing | Champion: Engagement / Experience head | Influencer/User: HRBP, HR manager",P1_ABM_ICPSEQ-HR-MANAGER-EMPULS_US_EMAIL-LI_abmteam_19AUG26,HR manager (Empuls) buyer segment (2 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'HR manager' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 2 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,19-Aug-2026,Wed,ABM Team,ROW,"India, Middle East",HR manager (Empuls),P1,ICP Persona Sequence,Empuls,3 emails,"1. Employee gifting (onboarding, festivals, birthdays) - Buyer: Head of Total Rewards / HR Ops | Champion: HR Ops / HR manager | Influencer/User: Procurement head, HR admin
2. Fitness challenges / stepathons - Buyer: CHRO / Head of Wellbeing | Champion: Engagement / Experience head | Influencer/User: HRBP, HR manager",P1_ABM_ICPSEQ-HR-MANAGER-EMPULS_ROW_EMAIL-LI_abmteam_19AUG26,HR manager (Empuls) buyer segment (2 use cases spanning Empuls),Planned,,,"Job-title cluster - every use case mentioning 'HR manager' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 2 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
